534	Ce long processus touche votre notion de valeurs, vos compétences, votre autorité et vos convictions
534	L'important est de trouver en soi les ressources qui vous permettront de vous préparer aux changements et d'accepter de reconsidérer vos valeurs
534	Les dérèglements collectifs (perte d'emploi, remaniement, catastrophes naturelles, séparation, émigration) sont aussi fréquents sous ce transit
534	Il va s'en dire que cette période va faire naître de grosses remises en questions sur votre identité qu'elle soit professionnelle, personnelle, familiale ou sociale
534	Ce transit représente une phase de transition ou les événements de votre vie mettent l'accent sur l'obligation de vous restituer, de lâcher prise avec un mode de vie et vous préparer à rebondir en cernant ce qui ne correspond plus à vos idéaux et engager une nouvelle démarche.Il est possible aussi que vous vous investissiez puissamment dans une activité qui vous épuise et dont vous ne prenez pas le temps d'avoir du recul
528	Vos valeurs intimes sont au-devant de la scène, c'est le moment de vous occuper de vous, de vous consacrer à vos amours et vos passions.Cette configuration céleste ne sera pas de tout repos, votre comportement excessif et votre réactivité émotionnelle risquent de vous absorber totalement
528	Ne vous laissez pas aller à des sentiments subjectifs, gardez la tête froide, faites en sorte de profiter des bons aspects de l'existence qui se présentent à vous, sans remâcher le passé ni culpabiliser
519	Vous parvenez plus aisément à penser sans aucune influence extérieure, vous percevez avec plus d'acuité ce que vous désirez au plus profond de vous
493	Votre émotivité accrue concernant l'image que vous donnez de vous-même envers ceux que vous aimez vous rend versatile, vous alternez entre des attitudes opposées qui déstabilisent votre entourage
479	Vous êtes en résonance avec vos besoins profonds, et vous attirez à vous les personnes et les situations qui éveillent des pulsions en sommeil
479	Cette période est idéale pour mieux vous connaître et faire le point sur vos véritables motivations.Cette configuration planétaire tend à générer des humeurs maussades et à vous rendre intransigeant avec les autres
479	Vous aurez tendance à vous montrer trop direct avec votre entourage, et à ne pas tenir compte de leur sensibilité
479	La pratique d'une spiritualité ou l'approfondissement de la vôtre peut vous aider considérablement
479	Vous oubliez plus souvent que d'ordinaire de jouer de votre diplomatie pour rallier les autres à vos conceptions
479	Vos attirances et répulsions sont plus soutenues, et vos raisons seront à vos yeux, les plus évidentes qui soient, vous percevez avec davantage de clarté les attentes réelles de votre entourage au-delà des mots
478	En effet, vous serez aspiré vers la nouveauté et l'extension de vos horizons, et en premier lieu votre vie quotidienne s'en trouvera profondément modifiée à l'issue de cette période
478	Vous êtes à la recherche inconsciente d'un équilibre entre vos idéaux profonds et votre mode de vie, ainsi que d'une unification de vos contradictions intérieures
478	Vous allez bénéficier d'influx porteurs de chance qui vous permettra des opportunités professionnelles et sociales non négligeables
478	Vous connaîtrez des phases durant lesquelles votre émotivité sera à fleur de peau, alternant avec des phases d'optimisme et d'euphorie
478	Cette période marque pour vous le point de départ de votre véritable liberté d'action, vous apprendrez spontanément à évoluer dans des milieux différents du vôtre, il y a également beaucoup de déplacements en perspective qui seront un vecteur de chance relationnelle
468	Votre susceptibilité à vif peut vous empêcher d'établir des rapports sereins avec les autres alors même qu'il serait idéal pour votre équilibre de tisser des liens stabilisateurs
468	Les circonstances que vous allez rencontrer vont contribuer à l'extériorisation de votre besoin de progrès au sens large
466	Ne prenez pas vos désirs pour des réalités et essayez de conserver une certaine objectivité par rapport aux événements
466	De quoi vous propulsez vers d'autres horizons.Prenez garde à ne pas confondre rigueur dans vos associations et tendance à la destruction, car à force de rigidité, vous allez droit aux ruptures de contrat..
466	Vous allez avoir des envies de changement radical notamment au niveau professionnel
466	Ce transit en mauvais aspect aura tendance à vous faire basculer dans une irritabilité excessive
466	Même si il est vrai que vous pourrez bénéficier d'une certaine protection, ne perdez pas de vue que les miracles n'existent pas
466	Sur le plan financier, de l'argent pourrait bien vous tomber du ciel
466	Les événements vont soudainement tourner en votre faveur sans que vous ayez besoin d'intervenir directement
466	Contre toute attente, des propositions professionnelles vont s'offrir à vous et auront toutes les chances de déboucher sur une modification de votre statut social
464	Si vous vous situez aux alentours de la quarantaine, vous êtes à la croisée des chemins
452	Cette période peut favoriser l'émergence d'un nouvel amour ou réactiver la flamme déjà existante, vous ne pourrez pas nier vos sentiments lesquels vous donneront un grand regain d'énergie
450	Les énergies à l'oeuvre seront particulièrement intenses, il faudra les canaliser et les utiliser de façon positive
450	On vous fera payer cher ce désir d'expansion et de commandement
450	Vous ne serez pas à l'abri de disputes ni de soudaines montées d'adrénaline
450	On essayera sûrement de vous ralentir et de vous bloquer si vos manières apparaissent agressives ou menaçantes pour votre entourage
450	Un homme averti en vaut deux !Vous risquez d'être la victime de vos idées dominatrices et de votre envie de régner sur les autres
450	L'ego sera la raison de toute cette tension, car votre volonté est importante et votre désir de dominer est flagrant
450	Vous serez souvent d'humeur massacrante et vous vous adresserez aux gens de façon dictatoriale
450	Calmez-vous afin d'éviter tout risque de blessure ou d'accident pendant ce transit
439	Vous appréhendez avec plus d'acuité ce que vous désirez au plus profond de vous
438	Il y aura une alternance d'humeurs contrastées, vous devrez fournir des efforts car ce travers peut susciter des tensions dans votre entourage
430	Cette période facilite votre popularité et attire à vous sans discrimination toutes sortes de personnes..
410	Le défi consiste à maintenir l'équilibre entre vos priorités et les concessions indispensables pour maintenir l'harmonie autour de vous au plan relationnel
408	Sachez le mettre à profit.Si ce transit est mal aspecté, vous risquez fort de vous trouver confronté à des tergiversations néfastes qui pourront être à l'origine de faux pas par excès d'orgueil intellectuel
408	Le temps joue pour le moment en votre faveur
408	Essayez de pratiquer une introspection constructive afin de mettre à profit ce facteur en prenant le temps de la réflexion et non pas en vous laissant entraîner par trop de matérialisme que vous dispensera Jupiter pendant cette période
407	En effet, vous serez plus nature encore que d'ordinaire, votre authenticité à cru, alliée à votre expression directe, ne laissera pas de doutes entre vous et vos semblables
406	La chance sera au rendez-vous, les circonstances que vous allez connaître vous feront avancer à grands pas sur la voie du succès
406	Vous ne serez pas en manque d'inspiration pour progresser
406	Vous éprouvez une intense soif de vivre, votre énergie est en hausse, vous serez à même de vous lancer dans des projets de longue haleine
390	Vous éprouvez un grand besoin d'intimité, de laisser les armes au vestiaire, qui paradoxalement se mêle d'un besoin d'affirmation avivée
390	Les circonstances extérieures que vous allez rencontrer vous y aideront, sans toutefois vous ménager
388	Vous éprouvez le besoin de vous centrer sur ceux-ci et aurez à coeur de les faire apparaître dans votre façon d'être de manière plus absolue.Votre imagination débridée peut vous inciter à croire en des illusions, ne vous fiez pas qu'aux apparences et donnez-vous du temps avant de tirer des conclusions, ne vous laissez pas abuser par ceux qui tentent d'abuser de votre mansuétude
383	Votre expansion sera freinée par des retards et, vous sentant entraver dans votre évolution, vous pourrez tomber dans un pessimisme excessif
383	Essayez de rester serein et faites preuve de prudence au niveau financier
383	Le choc de ces deux planètes lourdes peut vous entraîner vers des ennuis administratifs
371	Vous serez amené à alléger votre fardeau pour vous acheminer plus efficacement vers vos objectifs personnels
367	Ce sera une période assez difficile sur le plan moral car vous chercherez un moyen pour vous sortir de vos difficultés mais Pluton vous obligera à affronter la réalité...Vous devrez vous détacher de certaines choses et vous adapter aux changements
367	Tout votre mode de pensée sera bousculé et vous perdrez un peu vos repères mais cette crise morale sera très enrichissante et vous permettre de vous libérer de certaines entraves..
367	Vous ne supporterez plus la vie que vous menez et vous aurez tendance à tout remettre en question
367	Vous évoluerez au-delà des contraintes qui vous pesaient jusqu'alors, pour votre plus grand épanouissement personnel.En revanche, ce transit indique que vous serez tenté de fuir certaines réalités matérielles, même malgré vous par votre tendance actuelle à vous plonger dans les dédales de votre mental en pleine expansion
362	Votre quotidien et les contacts humains qui en découlent vous enrichiront et développeront votre sociabilité, vous serez plus proches de leurs préoccupations, plus compréhensif et cette écoute va beaucoup vous apporter et vous permettre de développer certaines de vos conceptions personnelles.En revanche, ce transit planétaire met l'accent sur le fait que vous êtes susceptible de fuir ces réalités qui pourtant s'imposent à vous, malgré le fait que vous savez maintenant que c'est ce que vous devez faire
358	Votre élan vers la Vie s'intensifie, vous imaginerez aisément les changements à mettre en place pour vous conformer davantage à vos ambitions personnelles
355	Il vous faut veiller à garder la tête froide avant de prendre des engagements, évaluez les conséquences avant qu'elles ne viennent compliquer votre vie
355	Des craintes irraisonnées, des pulsions basées sur des sentiments subjectifs peuvent apparaître, vous avez en réalité besoin de vous rapprocher de personnes qui correspondent véritablement à votre sensibilité
349	En effet, vous tendez instinctivement et plus que d'ordinaire à évaluer au plus précis les conséquences de vos actes, de vos pensées, de vos projets
338	Sur le plan physique il faudra éviter les déplacements et les voyages car ceux-ci se feront difficilement et vous ne serez pas à l'abri d'une chute par exemple...Prenez le temps avant de vous décider et essayer de comprendre pourquoi on vous empêche de faire ce que vous voulez
338	Rien ne se fera facilement et vous aurez tendance à refuser certaines règles
336	Votre pensée, plus libre encore que d'ordinaire fera merveille au plan professionnel, ce qui peut vous faire gagner en indépendance et en latitude d'action
336	En effet, vous arrivez à une période charnière du mois qui va vous permettre de faire le point sur les derniers événements, afin de mieux planifier les progrès que vous souhaitez mettre en oeuvre
336	Vous ressentez un profond besoin de réflexion, de recueillement sur vous-même, la raison domine, à vous de maintenir l'équilibre avec votre fibre sentimentale que vous tendez à réduire, ce qui peut fausser vos jugements
336	Vos idées sont fécondes, profitez-en.En dépit de ces tendances, cette configuration planétaire marque une tendance à vous disperser dans vos activités, vous êtes si désireux de vous montrer à la hauteur que vous risquez d'en arriver au surmenage intellectuel en particulier
336	Cette période est idéale pour vous concentrer pleinement sur un travail intellectuel, un problème ardu
336	Vos jugements et conceptions sont clairs, sans ambages, vous tendez à vous exprimer avec une précision sans équivoque
328	Il est possible que vous vous surpreniez à nier vos sentiments durant cette période, tant vous aurez à coeur de garder la tête froide pour votre évolution personnelle
327	Votre efficacité est accrue durant cette période, vous imposerez le respect de vos limites avec plus d'âpreté encore que d'ordinaire.En revanche, ce transit planétaire met l'accent sur le fait que vous éprouverez une sensibilité émotionnelle qui est susceptible de vous entraîner à des réactions radicales, que vous pouvez regretter ensuite
327	Vous aurez du mal à faire des compromis qui vous ont trop souvent freiné et fait passer vos souhaits au second plan
327	Des nouvelles connaissances se profilent à l'horizon, vous allez focaliser vos énergies sur la construction de votre vie tout en révisant les bases de vos motivations profondes
314	En effet, vous arrivez à une période fondamentale qui va vous permettre de réfléchir aux choix que vous devez effectuer, afin de mieux structurer les actions que vous souhaitez réaliser
314	Vous craignez et recherchez à la fois les confrontations d'idées, comme si vous étiez en quête de conflit, de limites à trouver à l'affirmation de votre ego
312	La confiance que vous porterez à une force venant d'ailleurs sera très précieuse lorsque le moment venu vous vous trouverez confronté aux difficultés de l'existence
312	Rassurez-vous, vous n'en perdrez pas votre libre arbitre pour autant.Il est regrettable qu'en raison d'une trop grande suspicion envers la vie, vous ne puissiez bénéficier pleinement des bienfaits apportés par ce transit, qui est avant tout une ouverture plus que profitable sur votre destinée
312	De nouvelles perspectives vont se présenter à vous afin de vous conduire sur un chemin de recherche intérieur que vous ne soupçonnez peut-être pas
312	N'hésitez pas à vous laisser guider dans cette voie, car vous avez tout à gagner dans cette histoire, à commencer par une vision plus juste de tout ce qui fait votre vie dans tous les domaines
312	Vous allez vous découvrir soudainement très attiré par tout ce qui est occulte ou religieux, même si jusque-là vous étiez plutôt cartésien
301	Votre efficacité est accrue durant cette période, vous imposerez le respect de vos limites avec plus d'âpreté encore que d'ordinaire
295	En raison de sa violence et de sa soudaineté, cet aspect bouleversera radicalement votre chemin de vie et vous devrez déployer des trésors de calme et de patience pour ne pas sombrer dans les excès de toutes sortes
295	La soudaineté de ces changements risque de vous surprendre notamment au niveau professionnel et il va vous falloir user de toute votre ténacité pour ne pas perdre le nord
295	Votre impulsivité excessive et vos manières brusques risquent de ne pas plaire à tout le monde notamment dans le domaine professionnel
295	Votre extravagance et votre intrépidité durant cette période vont en surprendre plus d'un
295	Ce transit est le maître des surprises en tout genre, surtout si vous avez entre 40 et 45 ans
295	Sachez rester vous-même car une fois le transit passé, vous retrouverez les paramètres habituels de votre vie et votre entourage pourrait bien ne pas vous pardonner votre folie soudaine.Mal configuré, ce transit peut avoir de très fâcheuses conséquences sur votre vie financière
293	Vous voici armé pour effectuer les changements qui s'avèrent maintenant indispensables au plan familial
293	Il vous serait plus difficile ensuite de rattraper le temps perdu
291	En effet, vous serez confronté à des situations qui vous obligeront à construire ce qui doit l'être, selon vos véritables besoins et ceux de vos proches, à détruire également ce qui doit l'être
290	Des questions essentielles vont se poser à vous spontanément, vous êtes en quête de vérité, de clarté et d'approfondissement de votre compréhension
290	C'est le moment de peaufiner vos projets, de vous lancer sur un travail ardu.Ce transit planétaire aura également pour effet de ralentir votre rythme de vie, lequel en s'apaisant va gagner en sérieux et de ce fait vous inciter à davantage d'approfondissements et de dissections en rapport avec votre passé
290	Cela peut vous faire passer par des états d'âme peu plaisants, liées à un passé devenu obsolète
290	Plus pondéré et profond que d'ordinaire dans le cours de vos pensées, vous aurez à coeur d'oeuvrer en vue de stabiliser le cours de votre vie, et de réévaluer vos sources de motivation profondes au sens large et dans tous les domaines
286	Votre réceptivité aux autres s'intensifie, ainsi qu'envers vos propres besoins, vous prenez du recul et vous sentez à la fois plus proche de vos désirs
282	Vous ferez preuve d'une trop grande autorité sur vos proches qui pourraient se révolter..
282	La famille prendra une importance capitale et vous devrez certainement faire face à de nombreuses responsabilités
282	Les activités dans la restauration ou les arts culinaires seront développés : vous aurez le désir de recevoir dans votre maison et de faire plaisir à vos proches.Bien souvent si votre Mars natal est conflictuel, ce passage marquera une plus grande susceptibilité, une imagination trop vive et des tensions dans le cadre familial
279	Une période à exploiter pour faire des démarches ou pour signer un contrat ! La chance sera présente dans toutes vos négociations.Si votre Mercure natal est fortement mal aspecté, vous aurez tendance à ne voir que le côté positif des choses : vous risquez alors de vous tromper
279	Les activités intellectuelles seront plus particulièrement favorisées ; vous jouirez d'une merveilleuse fécondité mentale
279	Soyez plus franc et surtout évitez les propositions douteuses : ne vous laissez pas entraîner dans des affaires embrouillées..
271	Durant la période où ce transit va passer dans votre ciel astral, toutes vos entreprises professionnelles seront couronnées de succès
271	Profitez-en pour mettre de l'ordre dans vous affaires et pour régler les éventuels problèmes que vous avez laissés en souffrance jusque-là
271	Votre méfiance excessive pourra fausser vos idées
258	La reconnaissance est au rendez-vous, votre charisme vous vaut de francs succès.En revanche, ce transit planétaire peut vous inciter à consumer les plaisirs de la vie de façon exagérée, ce qui serait une façon de fuir certaines réalités
258	Cette période met l'accent sur vos prédispositions à prendre de haut les conseils d'autrui en les sous-estimant, alors qu'en réalité, vous avez besoin d'avis différents des vôtres pour solutionner les situations existantes
258	Des opportunités d'épanouissement personnel vont se présenter à vous, notamment au plan matériel et social
258	Le passé doit vous servir de leçon pour le futur et non pas être une raison de passivité face aux occasions présentes, il faut croire en vos chances et ne pas vous laisser submerger par d'anciennes émotions qui vous ferment au monde
258	Vos phantasmes peuvent vous jouer des tours par excès d'optimisme, ne vous laissez pas abuser par ceux qui tenteront de profiter de votre crédulité
258	Les transactions immobilières, les promotions sociales et professionnelles sont favorisées, vous récolterez les fruits de vos efforts passés durant ce transit
257	Vous aurez l'énergie nécessaire pour attaquer de front les obstacles du quotidien, vous aurez pour les occasions appropriées pour vous y lancer
255	Vous pourriez décider de quelques travaux d'aménagement ou tout simplement d'un achat concernant la maison
255	En effet, vous donnerez le meilleur de vous-même au contact des autres en faisant passer avec chaleur ce que vous êtes au plus profond de vous
255	Des coups de chance imprévus sur le plan matériel sont probables, des occasions favorables seront à portée de main, profitez-en.En revanche, cette période est susceptible de favoriser la résurgence de blessures affectives anciennes, auxquelles vous ne pensiez plus
255	Vous ferez preuve d'optimisme et de gentillesse envers vos proches ; vous ferez tout pour rendre les rendre heureux et satisfaits
255	Sur le plan de la santé, cet aspect prédispose aux excès alimentaires et à quelques problèmes avec la digestion..
255	Il devient maintenant indispensable pour vous de « prendre des risques » à ce niveau, ce qui avive en vous d'anciennes peurs, notamment d'échec et d'abandon
255	Votre sensibilité va s'approfondissant, vos besoins nouveaux impliquent que vous soyez émotionnellement plus proche de ceux que vous aimez
255	Cela créera des différents familiaux et des disputes concernant une somme d'argent
255	C'est peut-être également une aide financière venant de la famille.Attention dans certains cas ce passage de Mars sur votre Jupiter natal pourrait éveiller une tendance à trop se laisser aller et à attendre des autres un réconfort ou une aide
255	Les événements même les plus anodins seront pour vous autant d'occasions de créer des liens nouveaux, de resserrer ceux déjà existants, votre diplomatie s'approfondit et fera merveille pour convaincre, apaiser les tensions, c'est le moment de développer une clientèle, diffuser une création, faire connaître vos capacités..
255	Votre facilité relationnelle est susceptible de faire naître des tentations du fait que vous réalisez que vous avez le pouvoir de manipuler les volontés d'autrui..
253	Un besoin de vous évader de certaines réalités d'ordre pratique peut à l'excès vous mener à complètement lâcher prise au point de compromettre la bonne marche de vos projets
253	La période est favorable pour conclure une association, débuter un travail collectif de longue haleine, approfondir vos connaissances, vous spécialiser.En revanche, ce transit planétaire est susceptible de vous faire perdre momentanément votre légère bonne humeur, tout entier absorbé dans les cornues de vos pensées
253	Plus pondéré, vous maîtrisez vos impulsions et vos émotions davantage que d'ordinaire, les relations superficielles ne vous apportent pas en définitive que vous espérez, vous vous tournez vers la maturité
253	Vous allez connaître des circonstances qui vont éveiller en vous un profond besoin de prendre du recul sur vos relations et leur déroulement, et de sonder en profondeur les êtres que vous côtoyez le plus souvent
252	Cela pourrait vous mener à des situations compliquées qui pourraient vous déstabiliser moralement...Difficile de voir un aspect positif dans ce transit : vous vous montrerez très superficiel et peu profond dans vos paroles ou vos engagements
252	Pars ailleurs vous manquerez de sincérité et vous jonglerez avec la vérité..
252	Votre jugement ne sera pas très sûr : alors, abstenez-vous de prendre des décisions durant ce passage astral..
252	Dans certains cas, vous pourriez vous faire duper et subir la malhonnêteté d'un tiers..
251	Vous manquez de patience parfois dans le but secret de dénouer des liens qui sont devenus par trop réducteurs
251	En effet, l'heure est aux bilans dans le domaine affectif, ce qui paradoxalement vous permettra des avancées professionnelles non négligeables placées sous le signe de la chance et de l'insolite, qui vient à vous tout naturellement
251	Vous n'aurez pas de temps à perdre et aurez à coeur d'aller droit au but et d'appliquer vos idées personnelles.En contrepartie de ces tendances, cette configuration planétaire risque de générer des tensions relationnelles sérieuses du fait que vous tendez à être plus dur que d'ordinaire
251	Lassé de ménager les autres au détriment de vos besoins, vous agirez dans la contradiction et à tous crins
251	Vous dirigerez de profondes réflexions sur la face cachée des situations que vous souhaitez maîtriser, des solutions souvent radicales apparaîtront
247	Vous aurez l'énergie pour nager à contre-courant s'il le faut, votre libre arbitre est renforcé durant cette période, vous gagnerez en confiance en vous et en liberté d'action, c'est votre chance.En revanche, vous connaîtrez des sentiments de révolte intense qui peuvent vous mener au refus systématique d'accepter des propositions pourtant intéressantes, le soutien d'autrui, ne comptant que sur vous-même
247	Vous vous émancipez de l'influence de votre passé pour en dégager ce qu'il y a de vraiment personnel en vous, n'hésitant pas à ruer dans les brancards pour vous faire entendre
247	En effet, vous arrivez à une période charnière qui va vous permettre de vous révéler à vous-même comme vous ne l'aviez jamais fait jusque-là
247	Vous vous plaisez avec ceux qui partagent votre enthousiasme et vos espérances d'avenir, votre cercle relationnel s'étend, celui-ci va vous permettre de vous dégager de lourdes contraintes
247	Votre nature excessive bat son plein, prenez des précautions, car vous êtes sujet aux blessures accidentelles durant cette période
247	Vous êtes attiré par les techniques d'avant-garde, ainsi que par tout ce qui est relatif à la vitesse, les sensations fortes
247	Cet aspect vous demande de vous dépouiller de toute forme d'arrogance, de dureté, d'intolérance
245	Votre esprit sera également très soucieux de beauté et d'art...Si votre Mercure natal est fortement conflictuel, vous aurez tendance à vous comporter avec trop de légèreté et surtout un manque d'engagement
245	Plus sensible aux ambiances et à votre entourage, vous vous heurterez à des conflits entre votre foyer et votre vie professionnelle
245	Bien heureusement, son influence ne durera que quelques jours et il faudrait également d'autres transits très conflictuels pour matérialiser un événement très désagréable
245	Vous pèserez le pour et le contre, mais vous agirez avec une grande justesse
245	Votre excellente analyse vous permettra de voir clairement et surtout analyser lucidement toute situation de conflit
245	Vous manquerez de mesure et vous aurez une fâcheuse propension à tout amplifier...Ce transit ne représente pas d'aspect positif dans l'ensemble
245	Vous ne voudrez pas prendre position, mais cela pourrait vous causer quelques problèmes avec les lois ou les règles..
241	Vos jugements et conceptions sont clairs, sans ambages, vous vous exprimez avec davantage d'âpreté
241	En effet, vous éprouvez un besoin d'action impérieux, vous agissez directement vers vos objectifs, en particulier ceux qui sont porteurs de satisfactions ou de retours immédiats
241	Restez optimiste, les doutes que vous connaissez sont les symptômes d'une prise de conscience utile pour votre devenir
241	Votre verbe s'exprime de façon radicale, vous avez besoin de lâcher prise afin de vous ressourcer et vous évader
241	Cette période favorise l'expression de votre créativité qui se trouve au beau fixe et tend à émerger de vos profondeurs, en particulier au niveau professionnel et familial.En revanche, ce transit va également donner lieu à des remous profonds de votre émotivité, à fleur de peau durant cette période
239	Vous progressez en affirmation personnelle dans le bon sens, votre charisme est en hausse, vous attirerez à vous des personnes susceptibles de vous ouvrir de nouveaux horizons, au plan humain autant que dans le cadre professionnel
239	Alors, n'hésitez pas à oser entreprendre de nouvelles choses
239	Votre vie va prendre une nouvelle orientation à tous les niveaux.Cette configuration planétaire peut vous entraîner vers une rupture envers vos associées
239	Vous prendrez conscience que ces dernières ne sont rien d'autre qu'une crainte de vous lancer, pour des raisons totalement subjectives
239	La création sous toutes ses formes est favorisée, vous avez l'énergie d'aller au bout de vos projets, le succès de vos entreprises est à portée de main
239	Ne perdez pas votre temps en conjectures qui s'avéreront inutiles, la période n'est pas propice aux hésitations, mais à l'action
239	Vous bénéficierez également d'une certaine chance dans la réalisation de vos projets et pourrez compter sur l'aide efficace de votre entourage
239	La période est idéale pour mettre en oeuvre un projet, officialiser une relation, créer une entreprise, collaborer au sens largeEn revanche, ce transit planétaire est susceptible de vous faire dériver dans des formes d'autosatisfaction insidieuses qui tendent à vous reposer sur vos acquis, à donner la priorité aux loisirs, au détriment de la bonne marche de vos projets
239	Vous allez être beaucoup plus percutant que d'ordinaire, vous permettant ainsi de faire les bons choix tant au niveau affectif que professionnel
239	Sachez conserver votre libre-arbitre et n'hésitez pas à prendre du recul afin de préserver votre équilibre personnel
239	Ne vous laissez pas entraîner par votre mésentente envers les autres L'abus de confiance est à craindre si vous n'êtes pas vigilant sur vos fréquentations
234	Bien souvent vous faites preuve d'une grande ambition, mais cette période vous demandera de vous arrêter un peu sur vos proches ou votre famille car ceux-ci se montreront plus exigeants et moins compréhensifs.Une phase qui vous demandera peut-être de faire un choix entre votre carrière et votre famille
234	On vous reprochera votre manque de disponibilité et votre ambition..
234	Il sera difficile de ménager la chèvre et le chou..
234	Vous serez confronté à des responsabilités familiales
234	Des tensions seront importantes et il faudra faire face à une certaine agressivité dans votre foyer
232	Cette période peut favoriser l'émergence d'un nouvel amour ou réactiver la flamme déjà existante
232	Cela n'est que transitoire, tâchez de ne pas culpabiliser des bons moments qui s'offrent à vous, vivez-les
232	Votre affectivité débridée peut susciter des angoisses de crainte d'abandon, les rêves merveilleux, que vous fomentez, vous donnent le vertige..
232	Rien ne reste linéaire et le temps lorsque l'on sait le gérer est un allié précieux dans bien des cas
232	L'assurance dont vous ferez preuve dans votre quotidien vous donnera la sensation d'être invisible
232	Votre force d'action va être soumise à rude épreuve durant toute la période de ce transit Evitez de céder à l'impatience et restez très vigilant
232	La patience est une grande vertu, faites-en une alliée.Si cet aspect est mal vécu, vous risquez de vous retrouver dans une situation délicate
232	Le cours de votre vie s'adoucit, vous aurez à coeur de vivre vos désirs de manière plus absolue.En revanche, cette configuration planétaire tend à éveiller une tendance laxiste en vous, attention à ne pas perdre pied avec certaines réalités pratiques que vous devez poursuivre néanmoins
232	Gardez toujours en mémoire que, pour toutes réalisations, la ténacité reste votre meilleur atout et que, dans ce monde, rien n'est immédiat, même si vous avez tendance à le croire
232	Victoires, désillusions, vous les voyez jusqu'au tréfonds de votre âme
232	En effet, vous êtes arrivé à un stade qui va vous permettre de faire le point et de parachever l'assimilation de ces nouvelles données issues de votre expérience
232	Sachez canaliser vos forces afin d'en tirer la meilleure part
229	Vos rapports avec les autres sont plus francs, vous n'aurez guère envie de perdre du temps en faisant de la diplomatie
228	Cette période teintée d'insouciance est favorable à la détente nerveuse tant attendue, en particulier car vous voyez enfin la résolution de certains de vos tracas intérieurs en toute simplicité
228	Vous allez enfin pouvoir agir de façon à enrayer ce problème
228	Ceux qui envient votre aisance ne se feront pas remarquer, restez vigilant, et n'abusez pas de votre pouvoir
228	Légèreté d'humeur et joie de vivre vous accompagnent, vous éprouvez un besoin d'indépendance accru, en même temps d'un besoin de vous affirmer auprès de votre entourage
228	Vous donnez vos opinions avec véhémence et désinvolture, quitte à choquer votre auditoire
228	Vous pouvez vous laisser entraîner à trop parler, à vous perdre dans des discussions stériles et sans intérêt, vous y perdriez votre temps
228	Le succès relationnel est à votre portée, vous êtes en vedette en étant totalement vous-même.En revanche, votre désinvolture va susciter des grincements de dents dans votre entourage
228	Votre vitalité vous pousse à l'action, vous serez porté aux excès, surveillez votre foie durant cette période
225	Vous bénéficierez également d'une certaine chance dans la réalisation de vos projets et vous pourrez compter sur l'aide efficace de votre entourage social et amical
225	Ne vous laissez pas entraîner par un sentiment faux d'invincibilité ; vos manières brusques et votre volontarisme excessif pourraient bien faire le vide autour de vous et vous pousser à commettre de graves erreurs de jugements qui ne manqueront pas de se retourner contre vous dès les effets du transit passés
225	Vous serez encore plus rapide qu'à l'ordinaire vous permettant ainsi de faire les bons choix tant au niveau affectif que professionnel
225	Vous vous sentirez l'âme d'un militant
225	Votre vie va prendre une nouvelle orientation à tous les niveaux.Cette configuration planétaire peut vous entraîner sur la dangereuse pente de l'intolérance perdant ainsi votre objectivité
225	Alors vous qui adorez entreprendre de nouvelles choses, c'est le moment ou jamais
225	Les excès en tout genre sont à craindre
224	La confiance en quelque chose de supérieur à l'homme ne peut être qu'une ouverture appréciable et constructive dans nos vies et en aucun cas une preuve de faiblesse
